0,NaN,20170423
1,0,20170423
2,0,20170423
3,0,20170423
4,0,20170423
5,0,20170423
6,0,20170423
7,0,20170423
8,0,20170423
9,0,20170423
10,0,20170423
11,0,20170423
12,5,20170423
13,0,20170423
14,0,20170423
15,0,20170423
16,0,20170423
17,0,20170423
18,5,20170423
19,0,20170423
20,0,20170423
21,0,20170423
22,5,20170423
23,0,20170423
24,0,20170423
25,0,20170423
26,5,20170423
27,0,20170423
28,5,20170423
29,0,20170423
30,5,20170423
31,0,20170423
32,5,20170423
33,5,20170423
34,5,20170423
35,0,20170423
36,5,20170423
37,0,20170423
38,0,20170423
39,5,20170423
40,5,20170423
41,5,20170423
42,5,20170423
43,5,20170423
44,5,20170423
45,5,20170423
46,5,20170423
47,10,20170423
48,10,20170423
49,5,20170423
50,10,20170423
51,10,20170423
52,10,20170423
53,10,20170423
54,10,20170423
55,10,20170423
56,10,20170423
57,10,20170423
58,15,20170423
59,5,20170423
60,5,20170423
61,10,20170423
62,10,20170423
63,5,20170423
64,10,20170423
65,10,20170423
66,10,20170423
67,15,20170423
68,15,20170423
69,10,20170423
70,15,20170423
71,10,20170423
72,5,20170423
73,0,20170423
74,10,20170423
75,0,20170423
76,10,20170423
77,10,20170423
78,10,20170423
79,10,20170423
80,10,20170423
81,5,20170423
82,15,20170423
83,5,20170423
84,10,20170423
85,5,20170423
86,15,20170423
87,10,20170423
88,10,20170423
89,10,20170423
90,10,20170423
91,10,20170423
92,5,20170423
93,0,20170423
94,5,20170423
0,NaN,20170422
1,0,20170422
2,0,20170422
3,0,20170422
4,0,20170422
5,0,20170422
6,0,20170422
7,0,20170422
8,0,20170422
9,0,20170422
10,5,20170422
11,0,20170422
12,0,20170422
13,0,20170422
14,0,20170422
15,0,20170422
16,5,20170422
17,0,20170422
18,0,20170422
19,0,20170422
20,5,20170422
21,0,20170422
22,0,20170422
23,5,20170422
24,0,20170422
25,0,20170422
26,5,20170422
27,0,20170422
28,5,20170422
29,0,20170422
30,5,20170422
31,5,20170422
32,5,20170422
33,0,20170422
34,5,20170422
35,0,20170422
